step,run_type,err,lane,handle_count
869,learn_on,2.000000,De,3
870,learn_on,2.000000,De,3
871,learn_on,4.000000,De,3
872,learn_on,2.000000,De,3
873,learn_on,2.000000,De,3
874,learn_on,2.000000,De,3
875,learn_on,2.000000,De,3
876,learn_on,2.000000,De,3
877,learn_on,2.000000,De,3
878,learn_on,4.000000,De,3
879,learn_on,2.000000,De,3
880,learn_on,2.000000,De,3
881,learn_on,2.000000,De,3
882,learn_on,4.000000,De,3
883,learn_on,2.000000,De,3
884,learn_on,2.000000,De,3
885,learn_on,4.000000,De,3
886,learn_on,2.000000,De,3
887,learn_on,0.000000,Po,3
888,learn_on,2.000000,De,3
889,learn_on,2.000000,De,3
890,learn_on,2.000000,De,3
891,learn_on,2.000000,De,3
892,learn_on,2.000000,De,3
893,learn_on,4.000000,De,3
894,learn_on,4.000000,De,3
895,learn_on,2.000000,De,3
896,learn_on,2.000000,De,3
897,learn_on,2.000000,De,3
898,learn_on,4.000000,De,3
899,learn_on,2.000000,De,3
900,learn_on,4.000000,De,3
901,learn_on,2.000000,De,3
902,learn_on,4.000000,De,3
903,learn_on,2.000000,De,3
904,learn_on,2.000000,De,3
905,learn_on,4.000000,De,3
906,learn_on,2.000000,De,3
907,learn_on,4.000000,De,3
908,learn_on,4.000000,De,3
909,learn_on,2.000000,De,3
910,learn_on,2.000000,De,3
911,learn_on,2.000000,De,3
912,learn_on,2.000000,De,3
913,learn_on,2.000000,De,3
914,learn_on,0.000000,Po,3
915,learn_on,2.000000,De,3
916,learn_on,2.000000,De,3
917,learn_on,2.000000,De,3
918,learn_on,2.000000,De,3
919,learn_on,2.000000,De,3
920,learn_on,2.000000,De,3
921,learn_on,2.000000,De,3
922,learn_on,2.000000,De,3
923,learn_on,2.000000,De,3
924,learn_on,2.000000,De,3
925,learn_on,2.000000,De,3
926,learn_on,4.000000,De,3
927,learn_on,4.000000,De,3
928,learn_on,2.000000,De,3
929,learn_on,2.000000,De,3
930,learn_on,2.000000,De,3
931,learn_on,2.000000,De,3
932,learn_on,4.000000,De,3
933,learn_on,2.000000,De,3
934,learn_on,2.000000,De,3
935,learn_on,2.000000,De,3
936,learn_on,2.000000,De,3
937,learn_on,2.000000,De,3
938,learn_on,2.000000,De,3
939,learn_on,2.000000,De,3
940,learn_on,2.000000,De,3
941,learn_on,2.000000,De,3
942,learn_on,2.000000,De,3
943,learn_on,2.000000,De,3
944,learn_on,2.000000,De,3
945,learn_on,2.000000,De,3
946,learn_on,4.000000,De,3
947,learn_on,2.000000,De,3
948,learn_on,2.000000,De,3
949,learn_on,2.000000,De,3
950,learn_on,2.000000,De,3
951,learn_on,4.000000,De,3
952,learn_on,4.000000,De,3
953,learn_on,2.000000,De,3
954,learn_on,2.000000,De,3
955,learn_on,4.000000,De,3
956,learn_on,4.000000,De,3
957,learn_on,4.000000,De,3
958,learn_on,4.000000,De,3
959,learn_on,2.000000,De,3
960,learn_on,2.000000,De,3
961,learn_on,2.000000,De,3
962,learn_on,2.000000,De,3
963,learn_on,2.000000,De,3
964,learn_on,2.000000,De,3
965,learn_on,2.000000,De,3
966,learn_on,4.000000,De,3
967,learn_on,4.000000,De,3
968,learn_on,2.000000,De,3
969,learn_on,4.000000,De,3
970,learn_on,2.000000,De,3
971,learn_on,2.000000,De,3
972,learn_on,2.000000,De,3
973,learn_on,2.000000,De,3
974,learn_on,2.000000,De,3
975,learn_on,2.000000,De,3
976,learn_on,2.000000,De,3
977,learn_on,2.000000,De,3
978,learn_on,2.000000,De,3
979,learn_on,2.000000,De,3
980,learn_on,2.000000,De,3
981,learn_on,2.000000,De,3
982,learn_on,2.000000,De,3
983,learn_on,0.000000,Po,3
984,learn_on,2.000000,De,3
985,learn_on,0.000000,Po,3
986,learn_on,2.000000,De,3
987,learn_on,2.000000,De,3
988,learn_on,2.000000,De,3
989,learn_on,2.000000,De,3
990,learn_on,2.000000,De,3
991,learn_on,2.000000,De,3
992,learn_on,4.000000,De,3
993,learn_on,4.000000,De,3
994,learn_on,2.000000,De,3
995,learn_on,4.000000,De,3
996,learn_on,4.000000,De,3
997,learn_on,4.000000,De,3
998,learn_on,0.000000,Po,3
999,learn_on,2.000000,De,3
1000,learn_on,4.000000,De,3
1,frozen,2.000000,De,0
2,frozen,2.000000,De,0
3,frozen,0.000000,Po,0
4,frozen,2.000000,De,1
5,frozen,2.000000,De,1
6,frozen,2.000000,De,1
7,frozen,0.000000,Po,2
8,frozen,2.000000,De,2
9,frozen,2.000000,De,3
10,frozen,0.000000,Po,3
11,frozen,2.000000,De,3
12,frozen,0.000000,Po,2
13,frozen,2.000000,De,3
14,frozen,0.000000,Po,3
15,frozen,2.000000,De,3
16,frozen,0.000000,Po,3
17,frozen,0.000000,Po,3
18,frozen,0.000000,Po,3
19,frozen,0.000000,Po,3
20,frozen,0.000000,Po,3
21,frozen,0.000000,Po,3
22,frozen,0.000000,Po,3
23,frozen,2.000000,De,3
24,frozen,2.000000,De,3
25,frozen,2.000000,De,3
26,frozen,2.000000,De,3
27,frozen,2.000000,De,3
28,frozen,2.000000,De,3
29,frozen,2.000000,De,3
30,frozen,2.000000,De,3
31,frozen,4.000000,De,3
32,frozen,2.000000,De,3
33,frozen,2.000000,De,3
34,frozen,2.000000,De,3
35,frozen,0.000000,Po,3
36,frozen,2.000000,De,3
37,frozen,2.000000,De,3
38,frozen,2.000000,De,3
39,frozen,2.000000,De,3
40,frozen,4.000000,De,3
41,frozen,4.000000,De,3
42,frozen,2.000000,De,3
43,frozen,2.000000,De,3
44,frozen,2.000000,De,3
45,frozen,2.000000,De,3
46,frozen,2.000000,De,3
47,frozen,2.000000,De,3
48,frozen,2.000000,De,3
49,frozen,2.000000,De,3
50,frozen,2.000000,De,3
51,frozen,2.000000,De,3
52,frozen,2.000000,De,3
53,frozen,2.000000,De,3
54,frozen,2.000000,De,3
55,frozen,2.000000,De,3
56,frozen,0.000000,Po,3
57,frozen,0.000000,Po,3
58,frozen,2.000000,De,3
59,frozen,4.000000,De,3
60,frozen,4.000000,De,3
61,frozen,4.000000,De,3
62,frozen,4.000000,De,3
63,frozen,2.000000,De,3
64,frozen,2.000000,De,3
65,frozen,0.000000,Po,3
66,frozen,0.000000,Po,3
67,frozen,0.000000,Po,3
68,frozen,0.000000,Po,3
69,frozen,2.000000,De,3
70,frozen,4.000000,De,3
71,frozen,4.000000,De,3
72,frozen,4.000000,De,3
73,frozen,4.000000,De,3
74,frozen,2.000000,De,3
75,frozen,2.000000,De,3
76,frozen,0.000000,Po,3
77,frozen,4.000000,De,3
78,frozen,4.000000,De,3
79,frozen,4.000000,De,3
80,frozen,0.200000,Na,3
81,frozen,4.000000,De,3
82,frozen,0.200000,Na,3
83,frozen,2.000000,De,3
84,frozen,2.000000,De,3
85,frozen,2.000000,De,3
86,frozen,4.000000,De,3
87,frozen,4.000000,De,3
88,frozen,2.000000,De,3
89,frozen,2.000000,De,3
90,frozen,2.000000,De,3
91,frozen,2.000000,De,3
92,frozen,4.000000,De,3
93,frozen,2.000000,De,3
94,frozen,2.000000,De,3
95,frozen,2.000000,De,3
96,frozen,4.000000,De,3
97,frozen,2.000000,De,3
98,frozen,2.000000,De,3
99,frozen,2.000000,De,3
100,frozen,2.000000,De,3
101,frozen,2.000000,De,3
102,frozen,2.000000,De,3
103,frozen,2.000000,De,3
104,frozen,2.000000,De,3
105,frozen,2.000000,De,3
106,frozen,2.000000,De,3
107,frozen,2.000000,De,3
108,frozen,0.500000,Na,3
109,frozen,2.000000,De,3
110,frozen,2.000000,De,3
111,frozen,4.000000,De,3
112,frozen,4.000000,De,3
113,frozen,4.000000,De,3
114,frozen,4.000000,De,3
115,frozen,2.000000,De,3
116,frozen,2.000000,De,3
117,frozen,2.000000,De,3
118,frozen,2.000000,De,3
119,frozen,2.000000,De,3
120,frozen,2.000000,De,3
121,frozen,2.000000,De,3
122,frozen,4.000000,De,3
123,frozen,4.000000,De,3
124,frozen,2.000000,De,3
125,frozen,4.000000,De,3
126,frozen,2.000000,De,3
127,frozen,2.000000,De,3
128,frozen,2.000000,De,3
129,frozen,2.000000,De,3
130,frozen,4.000000,De,3
131,frozen,2.000000,De,3
132,frozen,2.000000,De,3
133,frozen,4.000000,De,3
134,frozen,4.000000,De,3
135,frozen,4.000000,De,3
136,frozen,4.000000,De,3
137,frozen,2.000000,De,3
138,frozen,2.000000,De,3
139,frozen,2.000000,De,3
140,frozen,0.000000,Po,3
141,frozen,0.000000,Po,3
142,frozen,2.000000,De,3
143,frozen,4.000000,De,3
144,frozen,4.000000,De,3
145,frozen,4.000000,De,3
146,frozen,4.000000,De,3
147,frozen,4.000000,De,3
148,frozen,4.000000,De,3
149,frozen,4.000000,De,3
150,frozen,4.000000,De,3
151,frozen,2.000000,De,3
152,frozen,4.000000,De,3
153,frozen,4.000000,De,3
154,frozen,2.000000,De,3
155,frozen,2.000000,De,3
156,frozen,2.000000,De,3
157,frozen,4.000000,De,3
158,frozen,2.000000,De,3
159,frozen,4.000000,De,3
160,frozen,4.000000,De,3
161,frozen,4.000000,De,3
162,frozen,2.000000,De,3
163,frozen,2.000000,De,3
164,frozen,2.000000,De,3
165,frozen,4.000000,De,3
166,frozen,2.000000,De,3
167,frozen,2.000000,De,3
168,frozen,2.000000,De,3
169,frozen,4.000000,De,3
170,frozen,2.000000,De,3
171,frozen,2.000000,De,3
172,frozen,2.000000,De,3
173,frozen,0.000000,Po,3
174,frozen,0.000000,Po,3
175,frozen,0.200000,Na,3
176,frozen,0.000000,Po,3
177,frozen,2.000000,De,3
178,frozen,4.000000,De,3
179,frozen,4.000000,De,3
180,frozen,2.000000,De,3
181,frozen,2.000000,De,3
182,frozen,2.000000,De,3
183,frozen,2.000000,De,3
184,frozen,4.000000,De,3
185,frozen,2.000000,De,3
186,frozen,4.000000,De,3
187,frozen,2.000000,De,3
188,frozen,2.000000,De,3
189,frozen,4.000000,De,3
190,frozen,4.000000,De,3
191,frozen,4.000000,De,3
192,frozen,2.000000,De,3
193,frozen,4.000000,De,3
194,frozen,4.000000,De,3
195,frozen,2.000000,De,3
196,frozen,2.000000,De,3
197,frozen,2.000000,De,3
198,frozen,2.000000,De,3
199,frozen,2.000000,De,3
200,frozen,2.000000,De,3
201,frozen,0.000000,Po,3
202,frozen,0.000000,Po,3
203,frozen,2.000000,De,3
204,frozen,2.000000,De,3
205,frozen,2.000000,De,3
206,frozen,0.000000,Po,3
207,frozen,0.000000,Po,3
208,frozen,0.000000,Po,3
209,frozen,0.000000,Po,3
210,frozen,0.000000,Po,3
211,frozen,4.000000,De,3
212,frozen,2.000000,De,3
213,frozen,2.000000,De,3
214,frozen,4.000000,De,3
215,frozen,2.000000,De,3
216,frozen,4.000000,De,3
217,frozen,2.000000,De,3
218,frozen,2.000000,De,3
219,frozen,2.000000,De,3
220,frozen,4.000000,De,3
221,frozen,2.000000,De,3
222,frozen,2.000000,De,3
223,frozen,2.000000,De,3
224,frozen,0.000000,Po,3
225,frozen,0.000000,Po,3
226,frozen,0.000000,Po,3
227,frozen,4.000000,De,3
228,frozen,4.000000,De,3
229,frozen,4.000000,De,3
230,frozen,2.000000,De,3
231,frozen,2.000000,De,3
232,frozen,4.000000,De,3
233,frozen,2.000000,De,3
234,frozen,4.000000,De,3
235,frozen,2.000000,De,3
236,frozen,2.000000,De,3
237,frozen,2.000000,De,3
238,frozen,2.000000,De,3
239,frozen,2.000000,De,3
240,frozen,2.000000,De,3
241,frozen,2.000000,De,3
242,frozen,2.000000,De,3
243,frozen,2.000000,De,3
244,frozen,2.000000,De,3
245,frozen,2.000000,De,3
246,frozen,2.000000,De,3
247,frozen,2.000000,De,3
248,frozen,2.000000,De,3
249,frozen,2.000000,De,3
250,frozen,2.000000,De,3
251,frozen,2.000000,De,3
252,frozen,4.000000,De,3
253,frozen,2.000000,De,3
254,frozen,2.000000,De,3
255,frozen,2.000000,De,3
256,frozen,2.000000,De,3
257,frozen,2.000000,De,3
258,frozen,2.000000,De,3
259,frozen,2.000000,De,3
260,frozen,2.000000,De,3
261,frozen,2.000000,De,3
262,frozen,2.000000,De,3
263,frozen,2.000000,De,3
264,frozen,2.000000,De,3
265,frozen,2.000000,De,3
266,frozen,2.000000,De,3
267,frozen,2.000000,De,3
268,frozen,2.000000,De,3
269,frozen,2.000000,De,3
270,frozen,2.000000,De,3
271,frozen,2.000000,De,3
272,frozen,2.000000,De,3
273,frozen,2.000000,De,3
274,frozen,2.000000,De,3
275,frozen,2.000000,De,3
276,frozen,2.000000,De,3
277,frozen,2.000000,De,3
278,frozen,4.000000,De,3
279,frozen,2.000000,De,3
280,frozen,2.000000,De,3
281,frozen,2.000000,De,3
282,frozen,2.000000,De,3
283,frozen,2.000000,De,3
284,frozen,2.000000,De,3
285,frozen,4.000000,De,3
286,frozen,4.000000,De,3
287,frozen,4.000000,De,3
288,frozen,2.000000,De,3
289,frozen,2.000000,De,3
290,frozen,2.000000,De,3
291,frozen,2.000000,De,3
292,frozen,2.000000,De,3
293,frozen,2.000000,De,3
294,frozen,2.000000,De,3
295,frozen,2.000000,De,3
296,frozen,2.000000,De,3
297,frozen,2.000000,De,3
298,frozen,2.000000,De,3
299,frozen,2.000000,De,3
300,frozen,2.000000,De,3
301,frozen,2.000000,De,3
302,frozen,2.000000,De,3
303,frozen,0.000000,Po,3
304,frozen,0.000000,Po,3
305,frozen,2.000000,De,3
306,frozen,2.000000,De,3
307,frozen,2.000000,De,3
308,frozen,2.000000,De,3
309,frozen,4.000000,De,3
310,frozen,2.000000,De,3
311,frozen,2.000000,De,3
312,frozen,4.000000,De,3
313,frozen,4.000000,De,3
314,frozen,4.000000,De,3
315,frozen,0.000000,Po,3
316,frozen,4.000000,De,3
317,frozen,2.000000,De,3
318,frozen,2.000000,De,3
319,frozen,2.000000,De,3
320,frozen,2.000000,De,3
321,frozen,2.000000,De,3
322,frozen,2.000000,De,3
323,frozen,2.000000,De,3
324,frozen,2.000000,De,3
325,frozen,0.000000,Po,3
326,frozen,0.000000,Po,3
327,frozen,0.000000,Po,3
328,frozen,4.000000,De,3
329,frozen,4.000000,De,3
330,frozen,4.000000,De,3
331,frozen,2.000000,De,3
332,frozen,2.000000,De,3
333,frozen,2.000000,De,3
334,frozen,0.000000,Po,3
335,frozen,0.000000,Po,3
336,frozen,0.000000,Po,3
337,frozen,2.000000,De,3
338,frozen,2.000000,De,3
339,frozen,2.000000,De,3
340,frozen,2.000000,De,3
341,frozen,2.000000,De,3
342,frozen,2.000000,De,3
343,frozen,2.000000,De,3
344,frozen,2.000000,De,3
345,frozen,4.000000,De,3
346,frozen,4.000000,De,3
347,frozen,2.000000,De,3
348,frozen,2.000000,De,3
349,frozen,2.000000,De,3
350,frozen,2.000000,De,3
351,frozen,2.000000,De,3
352,frozen,2.000000,De,3
353,frozen,4.000000,De,3
354,frozen,2.000000,De,3
355,frozen,2.000000,De,3
356,frozen,2.000000,De,3
357,frozen,4.000000,De,3
358,frozen,2.000000,De,3
359,frozen,4.000000,De,3
360,frozen,4.000000,De,3
361,frozen,4.000000,De,3
362,frozen,4.000000,De,3
363,frozen,2.000000,De,3
364,frozen,2.000000,De,3
365,frozen,2.000000,De,3
366,frozen,2.000000,De,3
367,frozen,2.000000,De,3
368,frozen,2.000000,De,3
369,frozen,4.000000,De,3
370,frozen,2.000000,De,3
371,frozen,2.000000,De,3
372,frozen,4.000000,De,3
373,frozen,2.000000,De,3
374,frozen,2.000000,De,3
375,frozen,2.000000,De,3
376,frozen,2.000000,De,3
377,frozen,2.000000,De,3
378,frozen,2.000000,De,3
379,frozen,2.000000,De,3
380,frozen,2.000000,De,3
381,frozen,2.000000,De,3
382,frozen,2.000000,De,3
383,frozen,2.000000,De,3
384,frozen,2.000000,De,3
385,frozen,2.000000,De,3
386,frozen,2.000000,De,3
387,frozen,2.000000,De,3
388,frozen,2.000000,De,3
389,frozen,2.000000,De,3
390,frozen,2.000000,De,3
391,frozen,2.000000,De,3
392,frozen,2.000000,De,3
393,frozen,2.000000,De,3
394,frozen,4.000000,De,3
395,frozen,4.000000,De,3
396,frozen,4.000000,De,3
397,frozen,4.000000,De,3
398,frozen,4.000000,De,3
399,frozen,2.000000,De,3
400,frozen,2.000000,De,3
401,frozen,2.000000,De,3
402,frozen,0.000000,Po,3
403,frozen,0.000000,Po,3
404,frozen,2.000000,De,3
405,frozen,2.000000,De,3
406,frozen,2.000000,De,3
407,frozen,2.000000,De,3
408,frozen,2.000000,De,3
409,frozen,4.000000,De,3
410,frozen,2.000000,De,3
411,frozen,4.000000,De,3
412,frozen,4.000000,De,3
413,frozen,4.000000,De,3
414,frozen,4.000000,De,3
415,frozen,2.000000,De,3
416,frozen,4.000000,De,3
417,frozen,4.000000,De,3
418,frozen,2.000000,De,3
419,frozen,2.000000,De,3
420,frozen,2.000000,De,3
421,frozen,2.000000,De,3
422,frozen,0.000000,Po,3
423,frozen,0.000000,Po,3
424,frozen,2.000000,De,3
425,frozen,2.000000,De,3
426,frozen,2.000000,De,3
427,frozen,2.000000,De,3
428,frozen,2.000000,De,3
429,frozen,2.000000,De,3
430,frozen,2.000000,De,3
431,frozen,2.000000,De,3
432,frozen,0.000000,Po,3
433,frozen,2.000000,De,3
434,frozen,2.000000,De,3
435,frozen,2.000000,De,3
436,frozen,2.000000,De,3
437,frozen,2.000000,De,3
438,frozen,2.000000,De,3
439,frozen,2.000000,De,3
440,frozen,2.000000,De,3
441,frozen,2.000000,De,3
442,frozen,2.000000,De,3
443,frozen,2.000000,De,3
444,frozen,2.000000,De,3
445,frozen,2.000000,De,3
446,frozen,2.000000,De,3
447,frozen,2.000000,De,3
448,frozen,2.000000,De,3
449,frozen,2.000000,De,3
450,frozen,2.000000,De,3
451,frozen,2.000000,De,3
452,frozen,2.000000,De,3
453,frozen,2.000000,De,3
454,frozen,2.000000,De,3
455,frozen,2.000000,De,3
456,frozen,2.000000,De,3
457,frozen,2.000000,De,3
458,frozen,2.000000,De,3
459,frozen,2.000000,De,3
460,frozen,2.000000,De,3
461,frozen,2.000000,De,3
462,frozen,2.000000,De,3
463,frozen,2.000000,De,3
464,frozen,2.000000,De,3
465,frozen,2.000000,De,3
466,frozen,2.000000,De,3
467,frozen,2.000000,De,3
468,frozen,2.000000,De,3
469,frozen,2.000000,De,3
470,frozen,2.000000,De,3
471,frozen,4.000000,De,3
472,frozen,2.000000,De,3
473,frozen,2.000000,De,3
474,frozen,2.000000,De,3
475,frozen,2.000000,De,3
476,frozen,2.000000,De,3
477,frozen,2.000000,De,3
478,frozen,2.000000,De,3
479,frozen,2.000000,De,3
480,frozen,4.000000,De,3
481,frozen,2.000000,De,3
482,frozen,4.000000,De,3
483,frozen,2.000000,De,3
484,frozen,2.000000,De,3
485,frozen,4.000000,De,3
486,frozen,4.000000,De,3
487,frozen,2.000000,De,3
488,frozen,4.000000,De,3
489,frozen,4.000000,De,3
490,frozen,4.000000,De,3
491,frozen,2.000000,De,3
492,frozen,2.000000,De,3
493,frozen,2.000000,De,3
494,frozen,4.000000,De,3
495,frozen,2.000000,De,3
496,frozen,4.000000,De,3
497,frozen,4.000000,De,3
498,frozen,4.000000,De,3
499,frozen,0.000000,Po,3
500,frozen,4.000000,De,3
501,frozen,2.000000,De,3
502,frozen,2.000000,De,3
503,frozen,4.000000,De,3
504,frozen,2.000000,De,3
505,frozen,2.000000,De,3
506,frozen,2.000000,De,3
507,frozen,2.000000,De,3
508,frozen,2.000000,De,3
509,frozen,2.000000,De,3
510,frozen,2.000000,De,3
511,frozen,2.000000,De,3
512,frozen,2.000000,De,3
513,frozen,2.000000,De,3
514,frozen,2.000000,De,3
515,frozen,2.000000,De,3
516,frozen,2.000000,De,3
517,frozen,2.000000,De,3
518,frozen,2.000000,De,3
519,frozen,2.000000,De,3
520,frozen,2.000000,De,3
521,frozen,2.000000,De,3
522,frozen,2.000000,De,3
523,frozen,2.000000,De,3
524,frozen,2.000000,De,3
525,frozen,2.000000,De,3
526,frozen,2.000000,De,3
527,frozen,2.000000,De,3
528,frozen,2.000000,De,3
529,frozen,2.000000,De,3
530,frozen,2.000000,De,3
531,frozen,2.000000,De,3
532,frozen,2.000000,De,3
533,frozen,2.000000,De,3
534,frozen,2.000000,De,3
535,frozen,2.000000,De,3
536,frozen,2.000000,De,3
537,frozen,2.000000,De,3
538,frozen,4.000000,De,3
539,frozen,2.000000,De,3
540,frozen,2.000000,De,3
541,frozen,4.000000,De,3
542,frozen,2.000000,De,3
543,frozen,4.000000,De,3
544,frozen,4.000000,De,3
545,frozen,2.000000,De,3
546,frozen,4.000000,De,3
547,frozen,2.000000,De,3
548,frozen,2.000000,De,3
549,frozen,2.000000,De,3
550,frozen,4.000000,De,3
551,frozen,4.000000,De,3
552,frozen,2.000000,De,3
553,frozen,4.000000,De,3
554,frozen,2.000000,De,3
555,frozen,2.000000,De,3
556,frozen,2.000000,De,3
557,frozen,2.000000,De,3
558,frozen,4.000000,De,3
559,frozen,4.000000,De,3
560,frozen,4.000000,De,3
561,frozen,4.000000,De,3
562,frozen,4.000000,De,3
563,frozen,2.000000,De,3
564,frozen,2.000000,De,3
565,frozen,2.000000,De,3
566,frozen,2.000000,De,3
567,frozen,2.000000,De,3
568,frozen,2.000000,De,3
569,frozen,2.000000,De,3
570,frozen,2.000000,De,3
571,frozen,2.000000,De,3
572,frozen,2.000000,De,3
573,frozen,4.000000,De,3
574,frozen,2.000000,De,3
575,frozen,2.000000,De,3
576,frozen,2.000000,De,3
577,frozen,2.000000,De,3
578,frozen,2.000000,De,3
579,frozen,2.000000,De,3
580,frozen,2.000000,De,3
581,frozen,2.000000,De,3
582,frozen,2.000000,De,3
583,frozen,2.000000,De,3
584,frozen,2.000000,De,3
585,frozen,2.000000,De,3
586,frozen,2.000000,De,3
587,frozen,2.000000,De,3
588,frozen,2.000000,De,3
589,frozen,2.000000,De,3
590,frozen,2.000000,De,3
591,frozen,2.000000,De,3
592,frozen,2.000000,De,3
593,frozen,2.000000,De,3
594,frozen,2.000000,De,3
595,frozen,2.000000,De,3
596,frozen,2.000000,De,3
597,frozen,2.000000,De,3
598,frozen,4.000000,De,3
599,frozen,2.000000,De,3
600,frozen,2.000000,De,3
601,frozen,2.000000,De,3
602,frozen,2.000000,De,3
603,frozen,2.000000,De,3
604,frozen,2.000000,De,3
605,frozen,2.000000,De,3
606,frozen,2.000000,De,3
607,frozen,2.000000,De,3
608,frozen,0.000000,Po,3
609,frozen,2.000000,De,3
610,frozen,2.000000,De,3
611,frozen,2.000000,De,3
612,frozen,2.000000,De,3
613,frozen,2.000000,De,3
614,frozen,2.000000,De,3
615,frozen,2.000000,De,3
616,frozen,0.000000,Po,3
617,frozen,4.000000,De,3
618,frozen,2.000000,De,3
619,frozen,2.000000,De,3
620,frozen,2.000000,De,3
621,frozen,2.000000,De,3
622,frozen,2.000000,De,3
623,frozen,2.000000,De,3
624,frozen,2.000000,De,3
625,frozen,2.000000,De,3
626,frozen,2.000000,De,3
627,frozen,2.000000,De,3
628,frozen,2.000000,De,3
629,frozen,2.000000,De,3
630,frozen,2.000000,De,3
631,frozen,2.000000,De,3
632,frozen,2.000000,De,3
633,frozen,2.000000,De,3
634,frozen,2.000000,De,3
635,frozen,2.000000,De,3
636,frozen,2.000000,De,3
637,frozen,4.000000,De,3
638,frozen,2.000000,De,3
639,frozen,2.000000,De,3
640,frozen,2.000000,De,3
641,frozen,2.000000,De,3
642,frozen,2.000000,De,3
643,frozen,2.000000,De,3
644,frozen,2.000000,De,3
645,frozen,2.000000,De,3
646,frozen,2.000000,De,3
647,frozen,2.000000,De,3
648,frozen,2.000000,De,3
649,frozen,0.000000,Po,3
650,frozen,2.000000,De,3
651,frozen,2.000000,De,3
652,frozen,2.000000,De,3
653,frozen,2.000000,De,3
654,frozen,2.000000,De,3
655,frozen,2.000000,De,3
656,frozen,2.000000,De,3
657,frozen,2.000000,De,3
658,frozen,2.000000,De,3
659,frozen,4.000000,De,3
660,frozen,4.000000,De,3
661,frozen,2.000000,De,3
662,frozen,2.000000,De,3
663,frozen,2.000000,De,3
664,frozen,4.000000,De,3
665,frozen,4.000000,De,3
666,frozen,4.000000,De,3
667,frozen,2.000000,De,3
668,frozen,4.000000,De,3
669,frozen,4.000000,De,3
670,frozen,2.000000,De,3
671,frozen,2.000000,De,3
672,frozen,2.000000,De,3
673,frozen,2.000000,De,3
674,frozen,2.000000,De,3
675,frozen,2.000000,De,3
676,frozen,2.000000,De,3
677,frozen,4.000000,De,3
678,frozen,2.000000,De,3
679,frozen,2.000000,De,3
680,frozen,2.000000,De,3
681,frozen,2.000000,De,3
682,frozen,2.000000,De,3
683,frozen,2.000000,De,3
684,frozen,2.000000,De,3
685,frozen,2.000000,De,3
686,frozen,2.000000,De,3
687,frozen,2.000000,De,3
688,frozen,2.000000,De,3
689,frozen,2.000000,De,3
690,frozen,2.000000,De,3
691,frozen,2.000000,De,3
692,frozen,2.000000,De,3
693,frozen,2.000000,De,3
694,frozen,2.000000,De,3
695,frozen,4.000000,De,3
696,frozen,2.000000,De,3
697,frozen,2.000000,De,3
698,frozen,2.000000,De,3
699,frozen,2.000000,De,3
700,frozen,4.000000,De,3
701,frozen,2.000000,De,3
702,frozen,2.000000,De,3
703,frozen,4.000000,De,3
704,frozen,2.000000,De,3
705,frozen,4.000000,De,3
706,frozen,2.000000,De,3
707,frozen,2.000000,De,3
708,frozen,4.000000,De,3
709,frozen,2.000000,De,3
710,frozen,2.000000,De,3
711,frozen,2.000000,De,3
712,frozen,2.000000,De,3
713,frozen,2.000000,De,3
714,frozen,2.000000,De,3
715,frozen,2.000000,De,3
716,frozen,2.000000,De,3
717,frozen,2.000000,De,3
718,frozen,2.000000,De,3
719,frozen,2.000000,De,3
720,frozen,2.000000,De,3
721,frozen,2.000000,De,3
722,frozen,2.000000,De,3
723,frozen,2.000000,De,3
724,frozen,2.000000,De,3
725,frozen,4.000000,De,3
726,frozen,4.000000,De,3
727,frozen,4.000000,De,3
728,frozen,2.000000,De,3
729,frozen,4.000000,De,3
730,frozen,2.000000,De,3
731,frozen,4.000000,De,3
732,frozen,4.000000,De,3
733,frozen,4.000000,De,3
734,frozen,2.000000,De,3
735,frozen,2.000000,De,3
736,frozen,2.000000,De,3
737,frozen,2.000000,De,3
738,frozen,2.000000,De,3
739,frozen,2.000000,De,3
740,frozen,4.000000,De,3
741,frozen,4.000000,De,3
742,frozen,2.000000,De,3
743,frozen,2.000000,De,3
744,frozen,2.000000,De,3
745,frozen,4.000000,De,3
746,frozen,4.000000,De,3
747,frozen,2.000000,De,3
748,frozen,2.000000,De,3
749,frozen,4.000000,De,3
750,frozen,2.000000,De,3
751,frozen,2.000000,De,3
752,frozen,2.000000,De,3
753,frozen,2.000000,De,3
754,frozen,2.000000,De,3
755,frozen,2.000000,De,3
756,frozen,2.000000,De,3
757,frozen,0.200000,Na,3
758,frozen,2.000000,De,3
759,frozen,2.000000,De,3
760,frozen,2.000000,De,3
761,frozen,2.000000,De,3
762,frozen,0.000000,Po,3
763,frozen,0.000000,Po,3
764,frozen,0.200000,Na,3
765,frozen,0.000000,Po,3
766,frozen,4.000000,De,3
767,frozen,4.000000,De,3
768,frozen,2.000000,De,3
769,frozen,2.000000,De,3
770,frozen,2.000000,De,3
771,frozen,2.000000,De,3
772,frozen,2.000000,De,3
773,frozen,2.000000,De,3
774,frozen,2.000000,De,3
775,frozen,4.000000,De,3
776,frozen,4.000000,De,3
777,frozen,2.000000,De,3
778,frozen,4.000000,De,3
779,frozen,2.000000,De,3
780,frozen,2.000000,De,3
781,frozen,4.000000,De,3
782,frozen,2.000000,De,3
783,frozen,2.000000,De,3
784,frozen,2.000000,De,3
785,frozen,2.000000,De,3
786,frozen,4.000000,De,3
